Team,Result,For,Aga,Diff,Tries,Conv,Pens,Drop,GfM,Opposition,Ground,Match Date 
Sweden,lost,20,30,-,-,-,-,-,v Andorra,Foix,28 May 2005
Thailand,lost,38,48,-,-,-,-,-,v Sri Lanka,Suphanburi,4 Jun 2005
Jamaica,lost,8,18,-,-,-,-,-,v Cayman Is,Nassau,8 Jun 2005
Tanzania,lost,10,20,-,-,-,-,-,v Mauritius,Dar es Salaam,6 Aug 2005
Guyana,lost,17,27,-,-,-,-,-,v Barbados,Port-of-Spain,7 Aug 2005
Australia,lost,24,34,4,2,0,0,0,v New Zealand,Auckland,3 Sep 2005
Australia,lost,16,26,1,1,3,0,0,v France,Marseille,5 Nov 2005
Australia,lost,16,26,1,1,3,0,0,v England,Twickenham,12 Nov 2005
Italy,lost,16,26,1,1,3,0,0,v Ireland,Lansdowne Road,4 Feb 2006
Scotland,lost,18,28,2,1,2,0,0,v Wales,Millennium Stadium,12 Feb 2006
Croatia,lost,15,25,0,0,5,0,0,v Germany,Zagreb,22 Apr 2006
Bosnia and Herzegovina,lost,25,35,-,-,-,-,-,v Norway,Stavanger,3 Jun 2006
Ireland,lost,17,27,2,2,1,0,0,v New Zealand,Auckland,17 Jun 2006
South Africa,lost,26,36,1,0,7,0,0,v France,Cape Town,24 Jun 2006
Denmark,lost,13,23,1,1,2,0,0,v Sweden,Odense,28 Oct 2006
Wales,lost,9,19,0,0,3,0,0,v Ireland,Millennium Stadium,4 Feb 2007
Japan,lost,3,13,0,0,1,0,0,v Samoa,Miyagi,16 Jun 2007
Mali,lost,0,10,0,0,0,0,0,v Burkina Faso,Ouagadougou,28 Jun 2007
Laos,lost,16,26,-,-,-,-,-,v Cambodia,Bandar Seri Begawan,18 Jul 2007
Ireland,lost,21,31,2,1,3,0,0,v Scotland,Murrayfield,11 Aug 2007
United States of America,lost,15,25,2,1,1,0,0,v Tonga,Montpellier,12 Sep 2007
Romania,lost,12,22,0,0,4,0,0,v Russia,Bucharest,4 Nov 2007
Netherlands,lost,17,27,3,1,0,0,0,v Germany,Amsterdam,26 Apr 2008
Finland,lost,12,22,-,-,-,-,-,v Israel,Netanya,31 May 2008
Ireland,lost,11,21,1,0,2,0,0,v New Zealand,Wellington,7 Jun 2008
Mali,lost,0,10,0,0,0,0,0,v Chad,Accra,29 Jun 2008
Madagascar,lost,22,32,-,-,-,-,-,v Uganda,Kampala,2 Aug 2008
Italy,lost,20,30,1,0,4,1,0,v Australia,Padova,8 Nov 2008
United States of America,lost,19,29,3,2,0,0,0,v Japan,Nagoya,16 Nov 2008
Czechia,lost,10,20,2,0,0,0,0,v Ukraine,Odessa,21 Mar 2009
Sweden,lost,13,23,-,-,-,-,-,v Croatia,Split,2 May 2009
Nigeria,lost,7,17,-,-,-,-,-,v Burkina Faso,Tsevie,11 Jul 2009
Burkina Faso,lost,7,17,-,-,-,-,-,v Ghana,Tsevie,15 Jul 2009
Hong Kong,lost,14,24,2,2,0,0,0,v Germany,Heidelburg,12 Dec 2009
Switzerland,lost,0,10,0,0,0,0,0,v Andorra,Andorra la Vella,8 May 2010
England,lost,17,27,2,2,1,0,0,v Australia,Perth,12 Jun 2010
Zimbabwe,lost,15,25,-,-,-,-,-,v Uganda,Kampala,19 Jun 2010
Australia,lost,10,20,1,1,1,0,0,v New Zealand,Christchurch,7 Aug 2010
England,lost,16,26,1,1,3,0,0,v New Zealand,Twickenham,6 Nov 2010
Luxembourg,lost,8,18,1,0,1,0,0,v Bulgaria,Luxembourg,13 Nov 2010
Samoa,lost,10,20,1,1,1,0,0,v Ireland,Lansdowne Road,13 Nov 2010
England,lost,11,21,1,0,2,0,0,v South Africa,Twickenham,27 Nov 2010
Uganda,lost,15,25,2,1,1,0,0,v Zimbabwe,Kampala,12 Jun 2011
Guam,lost,18,28,2,1,2,0,0,v China,Jakarta,25 Jun 2011
Samoa,lost,19,29,1,1,4,0,0,v Tonga,Lautoka,13 Jul 2011
Niger,lost,3,13,-,-,-,-,-,v Mali,Bamako,30 Jul 2011
England,lost,9,19,0,0,3,0,0,v Wales,Millennium Stadium,13 Aug 2011
Romania,lost,24,34,2,1,4,0,0,v Scotland,Invercargill,10 Sep 2011
Finland,lost,6,16,-,-,-,-,-,v Greece,Athens,12 Nov 2011
Sri Lanka,lost,18,28,2,1,2,0,0,v Philippines,Manila,21 Apr 2012
South Africa,lost,11,21,1,0,2,0,0,v New Zealand,Dunedin,15 Sep 2012
France,lost,6,16,0,0,2,0,0,v Wales,Stade de France,9 Feb 2013
Spain,lost,15,25,2,1,1,0,0,v Romania,Gijon,23 Feb 2013
France,lost,13,23,1,1,2,0,0,v England,Twickenham,23 Feb 2013
Scotland,lost,18,28,0,0,6,0,0,v Wales,Murrayfield,9 Mar 2013
Luxembourg,lost,23,33,3,1,2,0,0,v Bosnia & Her,Tesanj,13 Apr 2013
Uzbekistan,lost,25,35,3,2,2,0,0,v Lebanon,Dubai,8 May 2013
Japan,lost,17,27,3,1,0,0,0,v Tonga,Kanagawa,25 May 2013
Burkina Faso,lost,13,23,1,1,2,0,0,v Mali,Niamey,3 Jun 2013
France,lost,13,23,1,1,2,0,0,v New Zealand,Auckland,8 Jun 2013
Scotland,lost,17,27,1,0,4,0,0,v Samoa,Durban,8 Jun 2013
Russia,lost,20,30,2,2,2,0,0,v Romania,Bucharest,8 Jun 2013
Colombia,lost,15,25,2,1,1,0,0,v Paraguay,Luque,30 Aug 2013
Tonga,lost,7,17,1,1,0,0,0,v Wales,Millennium Stadium,22 Nov 2013
Serbia and Montenegro,lost,13,23,1,1,2,0,0,v Andorra,Andorra la Vella,29 Mar 2014
Netherlands,lost,7,17,1,1,0,0,0,v Germany,Amsterdam,10 May 2014
Spain,lost,13,23,1,1,2,0,0,v Georgia,Tbilisi,14 Jun 2014
Niger,lost,20,30,-,-,-,-,-,v Zambia,Gaberone,15 Jun 2014
Georgia,lost,16,26,1,1,3,0,0,v Argentina A,Tbilisi,18 Jun 2014
Romania,lost,17,27,2,2,1,0,0,v USA,Bucharest,8 Nov 2014
Argentina,lost,31,41,4,4,1,0,0,v Scotland,Murrayfield,8 Nov 2014
Canada,lost,13,23,1,1,2,0,0,v Samoa,Vannes,14 Nov 2014
England,lost,9,19,0,0,2,1,0,v Ireland,Lansdowne Road,1 Mar 2015
Uruguay,lost,3,13,0,0,1,0,0,v USA XV,Montevideo,23 Apr 2015
Paraguay,lost,25,35,3,2,2,0,0,v Chile,Asuncion,3 May 2015
Sweden,lost,14,24,2,2,0,0,0,v Netherlands,Amsterdam,30 May 2015
Lebanon,lost,0,10,0,0,0,0,0,v Malaysia,Melaka,6 Jun 2015
Lebanon,lost,25,35,-,-,-,-,-,v Kazakhstan,Melaka,14 Jun 2015
Uruguay,lost,13,23,1,1,1,1,0,v Emerg Italy,Tbilisi,21 Jun 2015
Canada,lost,18,28,2,1,2,0,0,v Tonga,Vancouver,24 Jul 2015
Samoa,lost,29,39,3,1,4,0,0,v Fiji,Vancouver,3 Aug 2015
Argentina,lost,16,26,1,1,3,0,0,v New Zealand,Wembley,20 Sep 2015
Fiji,lost,13,23,1,1,2,0,0,v Wales,Millennium Stadium,1 Oct 2015
Romania,lost,22,32,3,2,1,0,0,v Italy,Exeter,11 Oct 2015
United States of America,lost,18,28,2,1,2,0,0,v Japan,Gloucester,11 Oct 2015
Tunisia,lost,6,16,-,-,-,-,-,v ,Oran,18 Dec 2015
Poland,lost,11,21,1,0,2,0,0,v Belgium,Warsaw,19 Mar 2016
Scotland,lost,25,35,3,2,2,0,0,v Ireland,Lansdowne Road,19 Mar 2016
France,lost,21,31,0,0,7,0,0,v England,Stade de France,19 Mar 2016
Uruguay,lost,1G,3G,1,1,0,0,0,v Argentina,Colonia del Sacramento,28 May 2016
Samoa,lost,16,26,1,1,3,0,0,v Fiji,Suva,18 Jun 2016
Mauritius,lost,21,31,3,3,0,0,0,v Nigeria,Casablanca,13 Jul 2016
Cyprus,lost,28,38,3,2,3,0,0,v Israel,Paphos,12 Nov 2016
Brazil,lost,6,16,0,0,2,0,0,v Germany,Heidelburg,19 Nov 2016
Russia,lost,6,16,0,0,2,0,0,v Spain,Madrid,11 Feb 2017
Spain,lost,3,13,0,0,1,0,0,v Romania,Iasi,18 Feb 2017
France,lost,9,19,0,0,3,0,0,v Ireland,Lansdowne Road,25 Feb 2017
Spain,lost,10,20,1,1,1,0,0,v Georgia,Medina del Campo,4 Mar 2017
Poland,lost,12,22,2,1,0,0,0,v Switzerland,Warsaw,22 Apr 2017
Togo,lost,0,10,0,0,0,0,0,v Ghana,Accra,7 May 2017
Argentina,lost,25,35,3,2,2,0,0,v England,Santa Fe,17 Jun 2017
Spain,lost,14,24,1,0,3,0,0,v Uruguay,Montevideo,18 Jun 2017
Panama,lost,36,46,-,-,-,-,-,v ,Tres Rios,2 Sep 2017
Ukraine,lost,12,22,2,1,0,0,0,v Lithuania,Siauliai,4 Nov 2017
Kenya,lost,30,40,4,2,2,0,0,v Hong Kong,Hong Kong,18 Nov 2017
Spain,lost,27,37,4,2,1,0,0,v Canada,Madrid,18 Nov 2017
Wales,lost,27,37,3,3,2,0,0,v Ireland,Lansdowne Road,24 Feb 2018
Russia,lost,15,25,2,1,1,0,0,v Romania,Cluj,3 Mar 2018
Lesotho,lost,22,32,3,2,1,0,0,v Rwanda,Elmina,12 May 2018
Samoa,lost,18,28,2,1,2,0,0,v Tonga,Suva,16 Jun 2018
Ivory Coast,lost,13,23,-,-,-,-,-,v ,Toulouse,14 Jul 2018
Italy,lost,16,26,2,0,2,0,0,v Ireland,Rome,24 Feb 2019
Lithuania,lost,24,34,4,2,0,0,0,v Switzerland,Schaffhausen,13 Apr 2019
Ghana,lost,12,22,2,1,0,0,0,v Cote d'Iv,Elmina,28 Jul 2019
Canada,lost,23,33,4,0,1,0,0,v Tonga,Lautoka,9 Aug 2019
Tonga,lost,19,29,3,2,0,0,0,v Fiji,Auckland,31 Aug 2019
South Africa,lost,13,23,1,1,1,1,0,v New Zealand,Yokohama,21 Sep 2019
Wales,lost,14,24,2,2,0,0,0,v Ireland,Lansdowne Road,8 Feb 2020
England,lost,0,11,0,0,0,0,0,v Scotland,Glasgow,14 Mar 1896
England,lost,0,11,0,0,0,0,0,v Wales,Newport,9 Jan 1897
Wales,lost,10,21,2,2,0,0,0,v Scotland,Inverleith,4 Mar 1899
Australia,lost,0,11,0,0,0,0,0,v Britain,Brisbane,22 Jul 1899
Ireland,lost,4,15,0,0,0,1,0,v England,Richmond,3 Feb 1900
Australia,lost,3,14,1,0,0,0,0,v New Zealand,Dunedin,2 Sep 1905
Wales,lost,0,11,0,0,0,0,0,v South Africa,Swansea,1 Dec 1906
France,lost,8,19,2,1,0,0,0,v Ireland,Lansdowne Road,20 Mar 1909
New Zealand,lost,0,11,0,0,0,0,0,v Australia,Sydney,27 Jun 1910
Ireland,lost,4,15,0,0,0,1,0,v England,Lansdowne Road,8 Feb 1913
New Zealand,lost,5,16,1,1,0,0,0,v Australia,Christchurch,20 Sep 1913
Australia,lost,15,26,3,3,0,0,0,v NZ XV,Sydney,24 Jul 1920
Australia,lost,13,24,3,2,0,0,0,v NZ XV,Sydney,7 Aug 1920
Ireland,lost,3,14,1,0,0,0,0,v England,Belfast,9 Feb 1924
Tonga,lost,3,14,0,0,1,0,0,v Fiji,Nuku A'lofa,3 Sep 1924
France,lost,0,11,0,0,0,0,0,v Ireland,Belfast,23 Jan 1926
France,lost,0,11,0,0,0,0,0,v England,Twickenham,27 Feb 1926
Germany,lost,3,14,0,0,1,0,0,v France,Hanover,18 Mar 1928
Netherlands,lost,0,11,0,0,0,0,0,v Belgium,Brussels,-
France,lost,0,11,0,0,0,0,0,v Wales,Colombes,21 Apr 1930
Tonga,lost,0,11,0,0,0,0,0,v Fiji,Suva,27 Aug 1932
Ireland,lost,6,17,1,0,1,0,0,v England,Twickenham,11 Feb 1933
Australia,lost,0,11,0,0,0,0,0,v South Africa,Port Elizabeth,26 Aug 1933
South Africa,lost,4,15,0,0,0,1,0,v Australia,Bloemfontein,2 Sep 1933
Tonga,lost,6,17,0,0,2,0,0,v Fiji,Nuku A'lofa,8 Aug 1934
Ireland,lost,3,14,1,0,0,0,0,v England,Twickenham,9 Feb 1935
Italy,lost,8,19,2,1,0,0,0,v Germany,Berlin,14 May 1936
New Zealand,lost,6,17,0,0,2,0,0,v South Africa,Auckland,25 Sep 1937
England,lost,0,11,0,0,0,0,0,v Australia,Twickenham,3 Jan 1948
Scotland,lost,0,11,0,0,0,0,0,v Wales,Cardiff,2 Feb 1952
Ireland,lost,3,14,0,0,1,0,0,v Wales,Lansdowne Road,8 Mar 1952
Spain,lost,6,17,-,-,-,-,-,v ,Madrid,28 Dec 1952
France,lost,0,11,0,0,0,0,0,v England,Twickenham,28 Feb 1953
Ireland,lost,3,14,0,0,1,0,0,v New Zealand,Lansdowne Road,9 Jan 1954
Ireland,lost,3,14,0,0,1,0,0,v England,Twickenham,13 Feb 1954
Czechia,lost,6,17,0,0,2,0,0,v Italy,Roma,11 Dec 1955
Japan,lost,8,19,1,1,1,0,0,v Aust Unis,Tokyo,21 Mar 1956
West Germany,lost,0,11,0,0,0,0,0,v Czech Rep,Hanover,17 Apr 1958
Czechia,lost,0,11,0,0,0,0,0,v Romania,Bucharest,24 May 1959
Australia,lost,6,17,0,0,2,0,0,v Lions,Brisbane,6 Jun 1959
Scotland,lost,0,11,0,0,0,0,0,v France,Colombes,7 Jan 1961
Ireland,lost,0,11,0,0,0,0,0,v France,Colombes,14 Apr 1962
East Germany,lost,0,11,0,0,0,0,0,v Poland,Cheakowice,24 May 1962
Australia,lost,3,14,1,0,0,0,0,v South Africa,Pretoria,13 Jul 1963
Samoa,lost,5,16,-,-,-,-,-,v Tonga,Suva,3 Sep 1963
Czechia,lost,3,14,0,0,1,0,0,v Romania,Bauzen,20 May 1964
Denmark,lost,3,14,-,-,-,-,-,v Sweden,Malmo,13 Aug 1964
Belgium,lost,3,14,-,-,-,-,-,v Netherlands,Rijwijk,-
England,lost,3,14,0,0,1,0,0,v Wales,Cardiff,16 Jan 1965
Czechia,lost,0,11,0,0,0,0,0,v Italy,Livorno,8 Dec 1965
Canada,lost,8,19,2,1,0,0,0,v Lions XV,Toronto,17 Sep 1966
Netherlands,lost,5,16,1,1,0,0,0,v Czech Rep,Prague,26 Nov 1966
Scotland,lost,3,14,0,0,0,1,0,v New Zealand,Murrayfield,2 Dec 1967
Denmark,lost,0,11,0,0,0,0,0,v Sweden,Helsingborg,27 Oct 1968
Australia,lost,8,19,1,1,1,0,0,v South Africa,Bloemfontein,20 Sep 1969
Serbia and Montenegro,lost,3,14,-,-,-,-,-,v Spain,Madrid,21 Dec 1969
New Zealand,lost,6,17,1,0,1,0,0,v South Africa,Pretoria,25 Jul 1970
New Zealand,lost,3,14,0,0,1,0,0,v South Africa,Port Elizabeth,29 Aug 1970
Italy,lost,3,14,1,0,0,0,0,v Romania,Rovigo,25 Oct 1970
Romania,lost,3,14,0,0,1,0,0,v France,Bucharest,29 Nov 1970
Malaysia,lost,4,15,-,-,-,-,-,v Thailand,Bangkok,-
Wallis and Futuna,lost,18,29,-,-,-,-,-,v Cook Islands,Papetee,-
France,lost,9,20,1,1,1,0,0,v Scotland,Murrayfield,15 Jan 1972
Tonga,lost,6,17,0,0,2,0,0,v Fiji,Nuku A'lofa,22 Jul 1972
West Germany,lost,0,11,0,0,0,0,0,v France XV,Hanover,26 Nov 1972
Morocco,lost,9,20,-,-,-,-,-,v Spain,Casablanca,11 Mar 1973
Belgium,lost,9,20,-,-,-,-,-,v ,Verviers,20 Oct 1973
Spain,lost,9,20,-,-,-,-,-,v Romania,Timisoara,19 May 1974
West Germany,lost,21,32,-,-,-,-,-,v Netherlands,Wageningen,19 Oct 1974
Denmark,lost,9,20,-,-,-,-,-,v Sweden,Copenhagen,17 May 1975
Poland,lost,9,20,-,-,-,-,-,v Romania,Bucharest,2 Nov 1975
Jamaica,lost,3,14,-,-,-,-,-,v Bermuda,Kingston,-
Soviet Union,lost,3,14,-,-,-,-,-,v Romania,Burgas,19 Sep 1976
Sweden,lost,3,14,-,-,-,-,-,v Belgium,Brussels,12 Oct 1976
Spain,lost,11,22,-,-,-,-,-,v Romania,Barcelona,24 Apr 1977
United States of America,lost,6,17,0,0,2,0,0,v Canada,Burnaby Lake,21 May 1977
Poland,lost,24,35,-,-,-,-,-,v France XV,Albi,-
Czechia,lost,3,14,0,0,1,0,0,v Poland,Vyskov,28 May 1978
East Germany,lost,4,15,-,-,-,-,-,v Bulgaria,Burgas,-
Denmark,lost,8,19,-,-,-,-,-,v Belgium,Brussels,14 Oct 1979
Australia,lost,13,24,1,0,2,1,0,v Argentina,Buenos Aires,27 Oct 1979
Scotland,lost,6,17,1,1,0,0,0,v Wales,Cardiff,1 Mar 1980
Soviet Union,lost,7,18,-,-,-,-,-,v France XV,Moscow,18 May 1980
Chinese Taipei,lost,9,20,-,-,-,-,-,v Korea,Taipei,11 Nov 1980
Samoa,lost,3,14,0,0,0,1,0,v Fiji,Apia,12 Jun 1982
Sri Lanka,lost,12,23,-,-,-,-,-,v Malaysia,Singapore,22 Nov 1982
Romania,lost,15,26,1,1,3,0,0,v France,Toulouse,4 Dec 1983
Wales,lost,3,14,0,0,1,0,0,v France,Parc des Princes,30 Mar 1985
United States of America,lost,10,21,1,0,2,0,0,v Canada,Vancouver,16 Nov 1985
Belgium,lost,3,14,0,0,1,0,0,v Czech Rep,Prague,19 Nov 1985
Morocco,lost,12,23,-,-,-,-,-,v Spain,Madrid,9 Feb 1986
Belgium,lost,0,11,0,0,0,0,0,v Netherlands,Dendermonde,16 Mar 1986
Sweden,lost,3,14,-,-,-,-,-,v Welsh Dist,Malmo,1 Nov 1986
United States of America,lost,16,27,3,2,0,0,0,v Canada,Tucson,8 Nov 1986
Malaysia,lost,10,21,-,-,-,-,-,v Thailand,Bangkok,-
Sweden,lost,4,15,1,0,0,0,0,v Czech Rep,Ronneby,24 May 1987
France,lost,12,23,1,1,1,1,0,v Scotland,Murrayfield,6 Feb 1988
Ireland,lost,10,21,2,1,0,0,0,v England,Lansdowne Road,23 Apr 1988
Japan,lost,12,23,3,0,0,0,0,v Oxford Uni,Tokyo,1 Oct 1988
Tonga,lost,3,14,0,0,1,0,0,v Fiji,Nadi,8 Oct 1988
Denmark,lost,10,21,-,-,-,-,-,v Sweden,Aalborg,9 Oct 1988
France,lost,0,11,0,0,0,0,0,v England,Twickenham,4 Mar 1989
West Germany,lost,8,19,-,-,-,-,-,v Spain,Madrid,18 Mar 1990
Tunisia,lost,13,24,-,-,-,-,-,v Zimbabwe,Harare,12 May 1990
Japan,lost,9,20,0,0,2,1,0,v USA,Blaine,27 Apr 1991
Ireland,lost,15,26,2,2,0,1,0,v Namibia,Windhoek,27 Jul 1991
Fiji,lost,10,21,1,1,1,0,0,v Scotland XV,Suva,29 May 1993
United States of America,lost,9,20,0,0,3,0,0,v Canada,Winnipeg,19 Jun 1993
Cook Islands,lost,15,26,-,-,-,-,-,v NZ Dev XV,Raratonga,30 Oct 1993
Russia,lost,19,30,1,1,4,0,0,v Italy,Moscow,6 Nov 1993
Hungary,lost,17,28,-,-,-,-,-,v Slovenia,Ljubliana,14 May 1994
Hong Kong,lost,17,28,1,0,4,0,0,v Korea,Kuala Lumpur,23 Oct 1994
United States of America,lost,15,26,2,1,1,0,0,v Ireland,Lansdowne Road,5 Nov 1994
Tunisia,lost,16,27,-,-,-,-,-,v Russia,Tunis,1 Apr 1995
Australia,lost,23,34,2,2,3,0,0,v New Zealand,Sydney,29 Jul 1995
Czechia,lost,17,28,-,-,-,-,-,v Germany,Hanover,23 Sep 1995
Germany,lost,3,14,0,0,1,0,0,v Georgia,Tbilisi,15 Oct 1995
Belgium,lost,18,29,-,-,-,-,-,v Portugal,Brussels,16 Mar 1996
Korea,lost,16,27,-,-,-,-,-,v Hong Kong,Hong Kong,24 Mar 1996
South Africa,lost,18,29,2,1,2,0,0,v New Zealand,Cape Town,10 Aug 1996
Portugal,lost,20,31,-,-,-,-,-,v Spain,Madrid,10 Nov 1996
United States of America,lost,11,22,1,0,2,0,0,v Canada,San Francisco,28 Jun 1997
Malaysia,lost,10,21,-,-,-,-,-,v Singapore,Bangkok,18 Jul 1997
Denmark,lost,8,19,1,0,1,0,0,v Georgia,Copenhagen,18 Oct 1997
Italy,lost,19,30,1,1,3,1,0,v France,Auch,18 Oct 1997
Portugal,lost,22,33,3,2,1,0,0,v Spain,Elche,9 May 1998
Japan,lost,27,38,4,2,1,0,0,v USA,Tokyo,10 May 1998
Poland,lost,8,19,1,0,1,0,0,v Ukraine,Mosir,16 May 1998
France,lost,21,32,2,1,3,0,0,v Australia,Stade de France,21 Nov 1998
France,lost,10,21,1,1,1,0,0,v England,Twickenham,20 Mar 1999
Canada,lost,29,40,4,3,1,0,0,v Fiji,Vancouver,15 May 1999
Fiji,lost,14,25,2,2,0,0,0,v USA,San Francisco,22 May 1999
France,lost,23,34,2,2,3,0,0,v Wales,Millennium Stadium,28 Aug 1999
Martinique,lost,20,31,-,-,-,-,-,v Trinidad & T,Georgetown,0 Nov 1999
Latvia,lost,20,31,3,1,1,0,0,v Tunisia,Tunis,25 Mar 2000
Italy,lost,31,42,4,4,0,1,0,v France,Stade de France,1 Apr 2000
Latvia,lost,19,30,-,-,-,-,-,v Czech Rep,Riga,7 May 2000
Ireland,lost,23,34,4,0,1,0,0,v Argentina,Buenos Aires,3 Jun 2000
Namibia,lost,12,23,0,0,4,0,0,v Uruguay,Montevideo,22 Sep 2000
Italy,lost,19,30,1,1,4,0,0,v France,Rome,3 Mar 2001
Romania,lost,20,31,3,1,0,1,0,v Georgia,Bucharest,7 Apr 2001
Denmark,lost,10,21,-,-,-,-,-,v Germany,Copenhagen,28 Apr 2001
Sri Lanka,lost,7,18,-,-,-,-,-,v Malaysia,Kuala Lumpur,13 May 2001
Uruguay,lost,3,14,0,0,1,0,0,v Italy,Montevideo,7 Jul 2001
Samoa,lost,17,28,1,0,4,0,0,v Fiji,Tokyo,8 Jul 2001
South Africa,lost,15,26,0,0,5,0,0,v New Zealand,Auckland,25 Aug 2001
Belgium,lost,10,21,-,-,-,-,-,v Ukraine,Kiev,13 Oct 2001
Ireland,lost,29,40,3,1,2,2,0,v New Zealand,Lansdowne Road,17 Nov 2001
Venezuela,lost,3,14,-,-,-,-,-,v Brazil,Sao Paulo,17 Nov 2001
Bermuda,lost,12,23,2,1,0,0,0,v Trinidad & T,Grand Caymans,24 Nov 2001
Tonga,lost,16,27,2,0,2,0,0,v Samoa,Nuku A'lofa,15 Jun 2002
Wales,lost,8,19,1,0,1,0,0,v South Africa,Cape Town,15 Jun 2002
South Africa,lost,27,38,4,2,1,0,0,v Australia,Brisbane,27 Jul 2002
Chile,lost,23,34,3,1,2,0,0,v Uruguay,Montevideo,7 Sep 2002
Japan,lost,34,45,5,3,1,0,0,v Korea,Ulsan,13 Oct 2002
Argentina,lost,6,17,0,0,2,0,0,v Australia,Buenos Aires,2 Nov 2002
Canada,lost,21,32,0,0,6,1,0,v Wales,Millennium Stadium,16 Nov 2002
Russia,lost,12,23,0,0,4,0,0,v Romania,Bucharest,22 Mar 2003
Brazil,lost,16,27,-,-,-,-,-,v Paraguay,Asuncion,22 Mar 2003
Russia,lost,14,25,1,0,3,0,0,v Portugal,Krasnodar,29 Mar 2003
Serbia and Montenegro,lost,18,29,-,-,-,-,-,v Latvia,Belgrade,3 May 2003
Austria,lost,14,25,-,-,-,-,-,v Luxembourg,Luxembourg City,10 May 2003
Australia,lost,14,25,1,0,3,0,0,v England,Melbourne,21 Jun 2003
Burundi,lost,7,18,-,-,-,-,-,v Rwanda,Lusaka,13 Sep 2003
Senegal,lost,6,17,-,-,-,-,-,v Mali,Bamako,10 Oct 2003
Poland,lost,13,24,1,1,2,0,0,v Ukraine,Lodz,25 Oct 2003
Wales,lost,17,28,3,1,0,0,0,v England,Brisbane,9 Nov 2003
Thailand,lost,23,34,-,-,-,-,-,v China,Bangkok,15 Nov 2003
Denmark,lost,11,22,-,-,-,-,-,v Croatia,Zagreb,17 Apr 2004
Croatia,lost,3,14,-,-,-,-,-,v Belgium,Brugge,24 Apr 2004
Poland,lost,18,29,2,1,2,0,0,v Netherlands,Amsterdam,25 Apr 2004
Lithuania,lost,12,23,2,1,0,0,0,v Austria,Vienna,5 Jun 2004
Andorra,lost,7,18,1,1,0,0,0,v Croatia,Sisak,20 Nov 2004
Italy,lost,17,28,1,0,4,0,0,v Ireland,Rome,6 Feb 2005
St Vincent and Grenadines,lost,25,36,-,-,-,-,-,v St Lucia,Vieux Fort,28 May 2005
Cayman Islands,lost,12,23,-,-,-,-,-,v Bahamas,Nassau,5 Jun 2005
Tonga,lost,19,30,1,1,4,0,0,v Samoa,Nuku A'lofa,22 Jul 2005
Burundi,lost,5,16,-,-,-,-,-,v Rwanda,Dar es Salaam,6 Aug 2005
Zimbabwe,lost,9,20,-,-,-,-,-,v Uganda,Kampala,20 Aug 2005
Argentina,lost,23,34,3,1,2,0,0,v South Africa,Buenos Aires,5 Nov 2005
Austria,lost,5,16,1,0,0,0,0,v Denmark,Fredericia,8 Apr 2006
Croatia,lost,15,26,2,1,1,0,0,v Malta,Paola,15 Apr 2006
Hungary,lost,13,24,1,1,2,0,0,v Armenia,Erd,29 Apr 2006
Netherlands,lost,13,24,1,1,2,0,0,v Spain,Madrid,29 Apr 2006
Austria,lost,7,18,1,1,0,0,0,v Latvia,Riga,20 May 2006
Ireland,lost,23,34,2,2,3,0,0,v New Zealand,Hamilton,10 Jun 2006
Italy,lost,18,29,2,1,2,0,0,v Fiji,Lautoka,17 Jun 2006
Uganda,lost,7,18,-,-,-,-,-,v Cote d'Iv,Abidjan,23 Sep 2006
Malta,lost,16,27,2,0,2,0,0,v Latvia,Riga,28 Oct 2006
Denmark,lost,23,34,3,1,2,0,0,v Serbia & Mon,Belgrade,4 Nov 2006
Netherlands,lost,18,29,2,1,2,0,0,v Ukraine,Amsterdam,18 Nov 2006
England,lost,14,25,1,0,3,0,0,v South Africa,Twickenham,25 Nov 2006
Wales,lost,21,32,3,3,0,0,0,v France,Stade de France,24 Feb 2007
Croatia,lost,13,24,2,0,1,0,0,v Andorra,Andorra la Vella,7 Apr 2007
Ghana,lost,10,21,-,-,-,-,-,v Togo,Lagos,11 Jul 2007
Laos,lost,6,17,-,-,-,-,-,v Brunei,Bandar Seri Begawan,14 Jul 2007
Thailand,lost,16,27,-,-,-,-,-,v C Taipai,Colombo,5 Nov 2007
Andorra,lost,9,20,0,0,3,0,0,v Latvia,Riga,24 Nov 2007
France,lost,13,24,1,1,2,0,0,v England,Stade de France,23 Feb 2008
Denmark,lost,13,24,2,0,1,0,0,v Armenia,Erevan,12 Apr 2008
Barbados,lost,6,17,-,-,-,-,-,v Bermuda,Grand Caymans,26 Apr 2008
Armenia,lost,8,19,1,0,1,0,0,v Serbia & Mon,Belgrade,24 May 2008
Zambia,lost,18,29,-,-,-,-,-,v Morocco,Lusaka,14 Jun 2008
Fiji,lost,16,27,1,1,3,0,0,v Tonga,Nuku A'lofa,5 Jul 2008
South Africa,lost,8,19,1,0,1,0,0,v New Zealand,Wellington,5 Jul 2008
Cook Islands,lost,7,18,-,-,-,-,-,v Niue Island,Raratonga,16 Aug 2008
Norway,lost,15,26,2,1,1,0,0,v Hungary,Oslo,27 Sep 2008
Germany,lost,11,22,1,0,2,0,0,v Spain,Madrid,15 Nov 2008
Azerbaijan,lost,7,18,-,-,-,-,-,v Bosnia & Her,Zenica,22 Nov 2008
Cambodia,lost,10,21,-,-,-,-,-,v Brunei,Savannakhet,25 Mar 2009
